SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;1748515805;1446;20250529 12:50:05;12:50:05;4;;Ambient;1748515797;-2,58232E-06;-0,002582322;-0,247473182;424,7759667;-2572,940773;-262,1060976;43,27203027;-0,000130603;3,042327226;-0,000130606;-8,16286E-05;0,003989968;26,29146136;25,64189667;3,303415599;38,89330264;1,335112742;3,432757445;1,968302857;0,113880416;106,4301513;7,472008784;114,0200305;0,214735424;-0,002577792;-0,247473182;584,1713168;430,6423939;0,034566908;66,30307407;-0,002582322;14,9187263;13,11112378;9,43125E-07;77,23066533;4;100;1;0;54010,42251;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,247473182;#DIV/0!;-11,78453153;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748515797;424,7759667;575,4281333;13,10601333;14,89996333;425,6169667;13,10705667;0,2836208;101,8757;-0,005458594;26,29079;25,64189667;999,9;0;0;10002,66167;0;7,57145;-150,6521;430,417;584,1317;-1,793962667;575,4281333;14,89996333;1,335183333;1,517944333;11,20085333;13,15011;0,0499998;0;0;0;424,32;0,0499998;-2,662666667;-1,499666667;35,44973333;38,5372;36,91646667;37,7248;38,16226667;0;0;0;1748515804;0;424,3376;32,40461532;-9,854615264;-2,842;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,142414337;-0,085563384;0,215667808;1;-0,000138943;7,48508E-05;3,13789E-05;1;2;2;2/2;2,50039;2,70093;0,10174;0,127806;0,0730643;0,0817451;24465;24744,1;30986,6;31463,9;45013,3;41951,3;44860,9;42006,1;0,413;2,26285;0,0432879;0;24,915;999,9;39,7;28;14,7883;61,9401;-100;0,5;-0,0935163;0,0727151;20,2423;5,22313;11,9081;4,9729;3,273;9999;9999;9999;999,9;1,87945;1,87961;1,88171;1,87469;1,87805;1,87748;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,841;-0,0011;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2689,2;51,7;4,45801;4,99634;0,895996;1,65894;0,999756;2,39624;32,9315;24,14;2;0,593067;757,349;24,9989;26,0436;30;26,1958;26,0792;-1;-30;-30;25;400;9,60421;101,401;100,438
14;1748515926;1566,5;20250529 12:52:05;12:52:05;4;;Ambient;1748515918;-3,07437E-06;-0,003074372;-0,061161744;428,1559333;-249,2085534;-25,38578211;43,61436669;-0,000145116;3,040894793;-0,00014512;-9,06998E-05;321,5076564;28,55470631;26,37710333;3,450290908;38,14131065;1,343041405;3,521225102;2,107249504;0,135579793;56,61364886;3,999798086;382,2566832;0,257262926;-0,003074995;-0,061161744;582,4280387;434,0893515;0,023858216;66,30307407;-0,003074372;14,91747112;13,18812028;6,36232E-07;77,23066533;4;100;1;0;53887,78145;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,18356;-0,061161744;#DIV/0!;-3,63802E-05;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1999,984;1681,18356;0,840598505;0,160755114;2;0,5;0: Broadleaf;2;TRUE;1748515918;428,1559333;573,5700667;13,18444333;14,90844667;428,9970333;13,18533667;0,352024033;101,8711333;-0,005520154;26,72243333;26,37710333;999,9;0;0;9994,455;0;7,57145;-145,4139667;433,8764;582,2504333;-1,723992;573,5700667;14,90844667;1,343115667;1,518741667;11,29019667;13,15813667;1999,984;0,980001333;0,019998527;0;598,9392667;4,99998;11939,54;22163,68;36,6997;38,05373333;36,5725;37,43286667;38,63946667;1955,084;39,9;0;1748515925;0;598,95408;-4,204307697;-63,29230761;11939,104;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,134117437;-0,237014873;0,173787609;1;-0,000127703;-7,57627E-05;3,43328E-05;1;2;2;2/2;2,50038;2,7009;0,102349;0,127257;0,0733845;0,0818637;24447,9;24759,5;30985,9;31463,7;44996,7;41945,6;44859,8;42005,8;0,413;2,26338;0,0759736;0;25,1356;999,9;39,6;28;14,7516;61,9402;-100;0,5;-0,0937297;0,0571351;20,2214;5,22208;11,906;4,97175;3,273;9999;9999;9999;999,9;1,87943;1,87961;1,88171;1,87469;1,87805;1,87752;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,841;-0,0009;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2691,2;53,7;4,44946;4,99634;0,895996;1,65894;0,999756;2,06299;32,9537;24,1138;2;0,593067;757,85;24,9999;26,0415;30;26,1958;26,0814;-1;-30;-30;25;400;9,60421;101,398;100,437
15;1748516046;1687,1;20250529 12:54:06;12:54:06;4;;Ambient;1748516038;-3,00201E-06;-0,003002008;-0,145022939;431,2597742;-1056,579316;-107,6223373;43,92778105;-0,000154942;3,041518837;-0,000154947;-9,68413E-05;0,003989968;26,13063511;25,5151;3,278645037;39,70322414;1,350018347;3,400273847;1,92862669;0,132388534;100,8045624;7,068725847;108,0096667;0,217796047;-0,00304881;-0,145022939;571,3256904;437,2489697;0,026935834;66,30307407;-0,003002008;15,07565084;13,25777203;-1,3168E-07;77,23066533;4;100;1;0;54013,92455;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,145022939;#DIV/0!;-6,905909496;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748516038;431,2597742;564,2056774;13,25376774;15,10129355;432,101;13,25453548;0,325668129;101,8645161;-0,005303474;26,12985806;25,5151;999,9;0;0;9998,874194;0;7,57145;-132,945871;437,0524839;572,8566129;-1,847511613;564,2056774;15,10129355;1,35008871;1,538286129;11,36836774;13,35406452;0,0499998;0;0;0;430,4303226;0,0499998;-4,349354839;-1,09516129;35,52;39,46948387;37,39277419;39,09248387;38,50177419;0;0;0;1748516045;0;430,3807692;8,231111213;8,903589713;-4,291923077;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,109881514;-0,142832339;0,114180848;1;-0,000152538;-6,92025E-05;3,25257E-05;1;2;2;2/2;2,50033;2,7012;0,102896;0,125277;0,0736748;0,0822552;24432,7;24815,4;30985,5;31463,4;44982,5;41927,2;44859,7;42005,3;0,413;2,26227;0,0451133;0;24,7758;999,9;39,7;28,1;14,875;61,6711;-100;0,5;-0,0940777;-0,00439542;20,2443;5,22328;11,9081;4,97165;3,273;9999;9999;9999;999,9;1,87943;1,87961;1,88171;1,87469;1,87805;1,87748;1,87454;1,8823;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,841;-0,0008;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2693,2;55,7;4,44214;4,99634;0,895996;1,65894;0,999756;2,35474;32,976;24,14;2;0,593072;756,739;24,9991;26,0349;30,0001;26,1891;26,0792;-1;-30;-30;25;400;9,60421;101,398;100,436
16;1748516167;1807,6;20250529 12:56:06;12:56:06;4;;Ambient;1748516159;-2,74099E-06;-0,002740991;-0,096206523;434,1753;-737,617515;-75,13128375;44,22366199;-0,000130793;3,041185716;-0,000130796;-8,17471E-05;321,5207526;28,57495535;26,32949333;3,440609892;38,47258392;1,356337358;3,525464682;2,084272534;0,120877701;67,77739145;4,787416503;394,2064383;0,17571605;-0,002686724;-0,096206523;555,5046754;440,1870667;0,020526339;66,30307407;-0,002740991;15,05184092;13,31924685;3,11163E-07;77,23066533;4;100;1;0;53892,99397;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,25194;-0,096206523;#DIV/0!;-5,72231E-05;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,065333;1681,25194;0,84059851;0,160755125;2;0,5;0: Broadleaf;2;TRUE;1748516159;434,1753;545,7957333;13,31613333;15,01135333;435,0165333;13,31675667;0,312755533;101,8619;-0,005202979;26,74288;26,32949333;999,9;0;0;9997,118333;0;7,57145;-111,6205333;440,0346667;554,1139;-1,695230667;545,7957333;15,01135333;1,356406667;1,529085667;11,43886667;13,26203333;2000,065333;0,980000333;0,019999783;0;593,8368667;4,99998;11932,82333;22164,55667;39,34546667;41,32893333;39,258;41,93726667;41,358;1955,163667;39,902;0;1748516166;0;593,74888;-4,42346155;-72,75384623;11932,048;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,109996035;0,125569575;0,127812565;1;-0,000119209;-7,93659E-05;3,56287E-05;1;2;2;2/2;2,50055;2,70158;0,103412;0,123081;0,0739311;0,0825473;24418,4;24877,8;30985,1;31463,4;44969,4;41914;44859;42005,4;0,413;2,263;0,0775382;0;25,0652;999,9;39,5;28,2;14,8874;61,7311;-100;0,5;-0,0954497;0,00694444;20,2213;5,22253;11,9039;4,9724;3,273;9999;9999;9999;999,9;1,87943;1,87963;1,88171;1,87469;1,87805;1,87746;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,842;-0,0006;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2695,2;57,7;4,43359;4,99634;0,895996;1,65894;0,999756;2,10327;32,9983;24,1225;2;0,593066;757,326;25,0005;26,0218;30,0001;26,1771;26,0705;-1;-30;-30;25;400;9,60421;101,396;100,436
17;1748516287;1928,1;20250529 12:58:07;12:58:07;4;;Ambient;1748516279;-3,2783E-06;-0,003278302;25,91191405;436,7241333;240606,1425;24507,49703;44,48355013;-0,000169988;3,042459857;-0,000169993;-0,000106245;0,003989968;26,22988951;25,52878333;3,281310331;39,81474158;1,361768548;3,420262179;1,919541783;0,144573101;114,8602136;8,05642546;123,0652021;30,00604778;-0,003335286;25,91191405;14148,63547;442,7941697;0,023825062;66,30307407;-0,003278302;15,0371625;13,37187902;8,22818E-08;77,23066533;4;100;1;0;54025,43707;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;25,91191405;#DIV/0!;1233,91054;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748516279;436,7241333;15878,56;13,36937333;15,06292667;437,5655;13,36991333;0,3886143;101,8626667;-0,005345905;26,22904333;25,52878333;999,9;0;0;10004,74333;0;7,57145;-15441,84;442,6419333;16121,46667;-1,693559667;15878,56;15,06292667;1,361839;1,53435;11,49926667;13,3148;0,0499998;0;0;0;429,4986667;0,0499998;-2,202;-1,41;36,28933333;39,406;37,79973333;38,7185;38,96436667;0;0;0;1748516286;0;430,2076;43,65230713;-11,53923063;-2,33;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;13,93773462;90,8671103;15,41171564;0;-0,000157411;-0,000200888;4,32505E-05;1;1;2;1/2;2,50026;2,70114;0,10387;0,564866;0,0741569;0,0822159;24405,6;12373,7;30984,7;31463,4;44957,5;41933,4;44858,1;42007,5;0,413;2,26868;0,0466779;0;24,7503;999,9;39,3;28,2;14,8133;61,9911;-100;0,5;-0,0957546;-0,00822712;20,2425;5,22313;11,9081;4,97325;3,273;9999;9999;9999;999,9;1,87945;1,87962;1,88171;1,87469;1,87806;1,87745;1,87454;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,842;-0,0005;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2697,2;59,8;4,42627;4,99634;0,895996;1,65894;0,999756;2,35596;33,0429;24,14;2;0,593066;762,739;24,9995;26,013;30,0002;26,1694;26,0639;-1;-30;-30;25;400;9,60421;101,394;100,439
18;1748516408;2048,6;20250529 13:00:07;13:00:07;4;;Ambient;1748516400;-2,32981E-06;-0,002329815;-0,200152866;439,5149;-2393,407198;-243,7674874;44,76440236;-0,000111756;3,041623685;-0,000111759;-6,9849E-05;321,5107482;28,56494705;26,32655;3,440012174;38,79345852;1,366876191;3,52347082;2,073135983;0,102744822;66,69340555;4,709875223;393,0167738;0,392461195;-0,002363716;-0,200152866;694,6764967;445,7157758;0,040320196;66,30307407;-0,002329815;15,09558952;13,42507832;1,2135E-07;77,23066533;4;100;1;0;53908,25281;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,20258;-0,200152866;#DIV/0!;-0,000119053;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,007;1681,20258;0,840598348;0,160754811;2;0,5;0: Broadleaf;2;TRUE;1748516400;439,5149;723,7528;13,42054;15,11395667;440,3563333;13,42099;0,2754188;101,8548333;-0,005266099;26,73326667;26,32655;999,9;0;0;10000,45833;0;7,57145;-284,238;445,4936;734,8609333;-1,693411;723,7528;15,11395667;1,366947;1,539429333;11,55585333;13,36547667;2000,007;0,9800058;0,019994557;0;594,9247667;4,99998;11878,90667;22163,97667;37,2458;38,50413333;37,13326667;37,875;39,15806667;1955,117;39,89;0;1748516407;0;594,9168462;-2,639042758;-54,59145299;11878,81538;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;0,240500735;-0,710363111;0,258005465;0;-0,000112025;-4,49806E-06;2,98628E-05;1;1;2;1/2;2,50044;2,701;0,104374;0,141289;0,0743697;0,0822845;24391,7;24361,6;30984,4;31463,3;44947,4;41926,3;44858,4;42005,6;0,413;2,2621;0,076998;0;25,0715;999,9;39,2;28,3;14,8626;62,0212;-100;0,5;-0,0961484;0,0191449;20,2216;5,22268;11,9057;4,97185;3,273;9999;9999;9999;999,9;1,87943;1,8796;1,88171;1,87469;1,87805;1,87745;1,87454;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,841;-0,0004;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2699,2;61,8;4,41895;4,99634;0,895996;1,65894;0,999756;2,41699;33,0875;24,1138;2;0,593066;756,419;25,0004;26,0107;30;26,1672;26,0617;-1;-30;-30;25;400;9,60421;101,394;100,436
19;1748516528;2169,1;20250529 13:02:08;13:02:08;4;;Ambient;1748516520;-2,89854E-06;-0,002898543;-0,023201124;443,1031333;187,8180498;19,12961976;45,13088313;-0,00015114;3,042253737;-0,000151145;-9,4465E-05;0,003989968;26,14146421;25,52379;3,280337491;40,31503783;1,371701615;3,402456474;1,908635876;0,127825736;101,1840534;7,094318985;108,4101881;0,36368754;-0,002909568;-0,023201124;643,2201676;449,4013212;0,028884972;66,30307407;-0,002898543;14,97569823;13,47047133;1,10642E-07;77,23066533;4;100;1;0;54034,81004;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,023201124;#DIV/0!;-1,104824253;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748516520;443,1031333;633,7513667;13,46761333;14,97764667;443,9447;13,46797333;0,380174833;101,8569333;-0,005062427;26,14071333;25,52379;999,9;0;0;10004,06033;0;7,57145;-190,6483667;449,1521333;643,3878667;-1,510036;633,7513667;14,97764667;1,371769333;1,525575667;11,60912;13,22693333;0,0499998;0;0;0;434,5916667;0,0499998;-4,294;-1,534333333;34,804;38,0914;36,2998;37,32046667;37,56233333;0;0;0;1748516527;0;434,5012;0,986153784;13,15153843;-4,1524;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,056074409;0,041904737;0,152396344;1;-0,000146765;-7,51168E-05;3,26072E-05;1;2;2;2/2;2,50059;2,70114;0,105015;0,13673;0,0745608;0,0820076;24373,2;24490,6;30983;31463;44936,1;41938,5;44856,3;42005,2;0,413;2,2631;0,0438914;0;24,7916;999,9;38,9;28,4;14,8346;61,9812;-100;0,5;-0,0953887;-0,0133551;20,2427;5,22478;11,9075;4,9729;3,273;9999;9999;9999;999,9;1,87944;1,87962;1,8817;1,87469;1,87805;1,87744;1,87454;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,841;-0,0004;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2701,2;63,8;4,41162;4,99634;0,895996;1,65894;0,999756;2,3584;33,1099;24,14;2;0,593066;757,28;24,9995;26,0173;30,0002;26,1716;26,0639;-1;-30;-30;25;400;9,60421;101,39;100,435
20;1748516649;2289,6;20250529 13:04:08;13:04:08;4;;Ambient;1748516641;-2,96623E-06;-0,002966232;-0,167443415;446,9058333;-1424,357763;-145,0799726;45,52022515;-0,000141928;3,040319844;-0,000141931;-8,87068E-05;321,5084482;28,52301275;26,39752;3,454449715;39,15745493;1,376224776;3,514591995;2,078224938;0,130810821;48,0058798;3,392096287;373,0372351;0,347502568;-0,002962945;-0,167443415;640,8027658;453,2775758;0,038648115;66,30307407;-0,002966232;15,06250644;13,51294755;-3,14048E-07;77,23066533;4;100;1;0;53875,34067;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,18498;-0,167443415;#DIV/0!;-9,95984E-05;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1999,985333;1681,18498;0,840598654;0,160755403;2;0,5;0: Broadleaf;2;TRUE;1748516641;446,9058333;630,5375333;13,51142;15,06189;447,7478;13,51169333;0,377035567;101,8599333;-0,003520286;26,6904;26,39752;999,9;0;0;9992,081667;0;7,57145;-183,6316667;453,0269667;640,18;-1,55047;630,5375333;15,06189;1,376273333;1,534203667;11,6587;13,31335333;1999,985333;0,979994933;0,020004833;0;592,5904667;4,99998;11872,59333;22163,63;38,3164;40,19973333;38,20386667;40,35393333;40,32893333;1955,075333;39,91;0;1748516648;0;592,5374;-6,328461556;-44,63076929;11872,076;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,084493234;-0,054851557;0,168387226;1;-0,000138286;-2,16635E-05;1,96892E-05;1;2;2;2/2;2,50047;2,70318;0,105689;0,13607;0,0747418;0,0824008;24354,3;24508,3;30982,4;31461,8;44926,5;41918,8;44855,5;42003,5;0,413;2,26372;0,0802763;0;25,1013;999,9;38,9;28,4;14,8334;61,9812;-100;0,5;-0,0949441;0,00795207;20,2233;5,22208;11,9053;4,9718;3,273;9999;9999;9999;999,9;1,87943;1,87965;1,88171;1,87469;1,87805;1,87748;1,87454;1,8823;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,842;-0,0003;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2703,2;65,8;4,40552;4,99634;0,895996;1,65771;0,999756;2,30225;33,1545;24,1225;2;0,593067;758,025;25,0004;26,0239;30,0001;26,1782;26,0705;-1;-30;-30;25;400;9,60421;101,388;100,431
21;1748516769;2410,1;20250529 13:06:09;13:06:09;4;;Ambient;1748516761;-2,90152E-06;-0,002901522;-0,045752417;450,7277667;-37,49233653;-3,819046244;45,91205413;-0,000151901;3,041905683;-0,000151906;-9,49406E-05;0,003989968;26,24533165;25,53077;3,28169746;40,32757093;1,380575066;3,423402486;1,901122394;0,127957131;117,0614274;8,213039632;125,4064141;0,322132149;-0,002914814;-0,045752417;625,1435174;457,1711818;0,027899934;66,30307407;-0,002901522;15,00366676;13,55594476;-9,43661E-09;77,23066533;4;100;1;0;54005,38199;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020999832;-0,045752417;#DIV/0!;-2,178703976;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499998;0,020999832;0,41999832;0,079799681;2;0,5;0: Broadleaf;2;TRUE;1748516761;450,7277667;613,0091333;13,55338;15,00781333;451,5700667;13,55358;0,395385333;101,8671667;-0,005117052;26,24458;25,53077;999,9;0;0;10000,95167;0;7,57145;-162,2813333;456,9207333;622,3492667;-1,454418667;613,0091333;15,00781333;1,380646667;1,528802333;11,70670667;13,25930667;0,0499998;0;0;0;428,947;0,0499998;-2,689666667;-1,076;37,27473333;40,46646667;38,73726667;40,32893333;39,9706;0;0;0;1748516768;0;428,834;-1,253846084;16,59307698;-2,3256;15;1748512724;11:58:43;1748354454;1748512702;2;-0,332;-0,003;-1,24;0,002;553;15;1,07;0,32;-0,132347174;0,057749037;0,119136214;1;-0,000151613;-3,75435E-05;1,9775E-05;1;2;2;2/2;2,50062;2,70314;0,106366;0,134054;0,074921;0,0821606;24335,7;24565;30982,2;31461,3;44917,5;41929,5;44855,2;42003,2;0,413;2,26238;0,0467077;0;24,7499;999,9;38,7;28,5;14,8422;61,7312;-100;0,5;-0,0943572;0,000294118;20,2421;5,22238;11,9078;4,97225;3,273;9999;9999;9999;999,9;1,87944;1,87966;1,88171;1,87469;1,87805;1,87749;1,87454;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,842;-0,0002;-1,092976038;0,001323616;-2,00882E-06;6,81171E-10;-0,086401966;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;2705,3;67,8;4,40063;4,99634;0,895996;1,65771;0,999756;2,54517;33,1992;24,1488;2;0,593067;756,713;24,9997;26,0283;30,0002;26,1825;26,0727;-1;-30;-30;25;400;9,60421;101,387;100,43
